Date,Open,High,Low,Close,Adj Close,Volume
2019-04-04,6.279000,6.312000,6.213000,6.301000,6.301000,241418379
2019-04-08,6.345000,6.358000,6.156000,6.230000,6.230000,331775699
2019-04-09,6.221000,6.278000,6.195000,6.257000,6.257000,240895738
2019-04-10,6.230000,6.325000,6.168000,6.242000,6.242000,237363041
2019-04-11,6.241000,6.264000,6.130000,6.136000,6.136000,237349000
2019-04-12,6.130000,6.152000,6.068000,6.120000,6.120000,193151897
2019-04-15,6.198000,6.226000,6.031000,6.039000,6.039000,289308505
2019-04-16,6.009000,6.188000,5.970000,6.182000,6.182000,320674990
2019-04-17,6.183000,6.243000,6.143000,6.193000,6.193000,235493829
2019-04-18,6.192000,6.219000,6.152000,6.172000,6.172000,143048327
2019-04-19,6.163000,6.228000,6.097000,6.225000,6.225000,197516079
2019-04-22,6.225000,6.225000,6.103000,6.123000,6.123000,169462020
2019-04-23,6.108000,6.119000,5.998000,6.008000,6.008000,183496770
2019-04-24,6.014000,6.085000,5.954000,6.067000,6.067000,288996622
2019-04-25,6.037000,6.053000,5.846000,5.851000,5.851000,255666582
2019-04-26,5.848000,5.882000,5.795000,5.797000,5.797000,276571752
2019-05-06,5.451000,5.500000,5.211000,5.254000,5.254000,654542204
2019-05-07,5.308000,5.340000,5.231000,5.300000,5.300000,398092437
2019-05-08,5.210000,5.388000,5.191000,5.277000,5.277000,301532528
2019-05-09,5.250000,5.302000,5.220000,5.239000,5.239000,308382109
2019-05-10,5.297000,5.430000,5.174000,5.416000,5.416000,471972640
2019-05-13,5.331000,5.378000,5.314000,5.337000,5.337000,306399588
2019-05-14,5.305000,5.365000,5.300000,5.316000,5.316000,204404455
2019-05-15,5.348000,5.448000,5.345000,5.422000,5.422000,221233064
2019-05-16,5.419000,5.482000,5.401000,5.471000,5.471000,460587080
2019-05-17,5.474000,5.485000,5.269000,5.300000,5.300000,223198504
2019-05-20,5.276000,5.309000,5.180000,5.260000,5.260000,252038504
2019-05-21,5.262000,5.391000,5.260000,5.348000,5.348000,277184745
2019-05-22,5.345000,5.362000,5.280000,5.331000,5.331000,186764368
2019-05-23,5.310000,5.317000,5.213000,5.228000,5.228000,201600559
2019-05-24,5.224000,5.246000,5.183000,5.199000,5.199000,250534325
2019-05-27,5.204000,5.340000,5.180000,5.312000,5.312000,347584711
2019-05-28,5.316000,5.357000,5.288000,5.301000,5.301000,251180484
2019-05-29,5.290000,5.350000,5.273000,5.303000,5.303000,288352229
2019-05-30,5.280000,5.292000,5.215000,5.287000,5.287000,169899152
2019-05-31,5.271000,5.338000,5.252000,5.261000,5.261000,178132961
2019-06-03,5.283000,5.310000,5.199000,5.220000,5.220000,193354481
2019-06-04,5.210000,5.216000,5.124000,5.150000,5.150000,280570303
2019-06-05,5.191000,5.201000,5.129000,5.132000,5.132000,202701838
2019-06-06,5.133000,5.133000,5.015000,5.017000,5.017000,275440989
2019-06-10,5.032000,5.112000,5.010000,5.070000,5.070000,252470240
2019-06-11,5.071000,5.281000,5.070000,5.280000,5.280000,330204435
2019-06-12,5.265000,5.281000,5.211000,5.224000,5.224000,231975146
2019-06-13,5.211000,5.265000,5.196000,5.241000,5.241000,175663403
2019-06-14,5.241000,5.259000,5.150000,5.162000,5.162000,199727432
2019-06-17,5.159000,5.188000,5.135000,5.160000,5.160000,180592935
2019-06-18,5.162000,5.183000,5.120000,5.148000,5.148000,185409578
2019-06-19,5.285000,5.315000,5.211000,5.214000,5.214000,592526809
2019-06-20,5.210000,5.363000,5.195000,5.323000,5.323000,530399074
2019-06-21,5.421000,5.430000,5.366000,5.392000,5.392000,606518217
2019-06-24,5.397000,5.406000,5.356000,5.391000,5.391000,272751885
2019-06-25,5.386000,5.387000,5.267000,5.338000,5.338000,353411830
2019-06-26,5.300000,5.368000,5.294000,5.337000,5.337000,181824837
2019-06-27,5.342000,5.417000,5.342000,5.383000,5.383000,255815707
2019-06-28,5.371000,5.375000,5.296000,5.332000,5.332000,250967059
2019-07-01,5.438000,5.494000,5.395000,5.479000,5.479000,385353374
2019-07-02,5.467000,5.480000,5.443000,5.460000,5.460000,290243223
2019-07-03,5.448000,5.448000,5.411000,5.429000,5.429000,226757706
2019-07-04,5.432000,5.460000,5.376000,5.406000,5.406000,182081068
2019-07-05,5.400000,5.447000,5.382000,5.433000,5.433000,157921208
2019-07-08,5.405000,5.410000,5.229000,5.241000,5.241000,300278119
2019-07-09,5.240000,5.265000,5.213000,5.247000,5.247000,192216576
2019-07-10,5.256000,5.275000,5.205000,5.217000,5.217000,181537807
2019-07-11,5.233000,5.289000,5.187000,5.219000,5.219000,197118036
2019-07-12,5.209000,5.255000,5.200000,5.244000,5.244000,151953042
2019-07-15,5.237000,5.346000,5.151000,5.301000,5.301000,375232419
2019-07-16,5.288000,5.321000,5.284000,5.314000,5.314000,157810627
2019-07-17,5.308000,5.339000,5.292000,5.304000,5.304000,138857575
2019-07-18,5.286000,5.288000,5.228000,5.229000,5.229000,154124352
2019-07-19,5.242000,5.310000,5.241000,5.261000,5.261000,240311546
2019-07-22,5.259000,5.273000,5.143000,5.161000,5.161000,249802771
2019-07-23,5.161000,5.209000,5.160000,5.199000,5.199000,158735568
2019-07-24,5.216000,5.291000,5.216000,5.248000,5.248000,230397853
2019-07-25,5.243000,5.285000,5.239000,5.273000,5.273000,171707752
2019-07-26,5.260000,5.293000,5.243000,5.285000,5.285000,160504873
2019-07-29,5.283000,5.305000,5.250000,5.280000,5.280000,135147716
2019-07-30,5.281000,5.359000,5.279000,5.311000,5.311000,177625519
2019-07-31,5.300000,5.318000,5.281000,5.297000,5.297000,181791141
2019-08-01,5.277000,5.293000,5.238000,5.261000,5.261000,181265211
2019-08-02,5.153000,5.196000,5.141000,5.190000,5.190000,282148526
2019-08-05,5.166000,5.217000,5.131000,5.134000,5.134000,284471768
2019-08-06,5.051000,5.065000,4.926000,5.013000,5.013000,529542094
2019-08-07,5.037000,5.045000,4.988000,4.991000,4.991000,217489808
2019-08-08,5.010000,5.033000,4.999000,5.019000,5.019000,209379713
2019-08-09,5.036000,5.055000,4.965000,4.972000,4.972000,223631889
2019-08-12,4.980000,5.065000,4.960000,5.062000,5.062000,187148115
2019-08-13,5.016000,5.035000,4.998000,5.029000,5.029000,140069457
2019-08-14,5.079000,5.113000,5.049000,5.052000,5.052000,216111052
2019-08-15,4.957000,5.090000,4.953000,5.076000,5.076000,255955777
2019-08-16,5.070000,5.132000,5.070000,5.091000,5.091000,236471427
2019-08-19,5.133000,5.282000,5.133000,5.279000,5.279000,267122688
2019-08-20,5.279000,5.313000,5.251000,5.257000,5.257000,199911100
2019-08-21,5.256000,5.281000,5.241000,5.266000,5.266000,147056768
2019-08-22,5.273000,5.281000,5.240000,5.272000,5.272000,213504440
2019-08-23,5.271000,5.296000,5.247000,5.275000,5.275000,147818196
2019-08-26,5.209000,5.253000,5.176000,5.238000,5.238000,215612538
2019-08-27,5.259000,5.383000,5.259000,5.316000,5.316000,262011535
2019-08-28,5.315000,5.336000,5.294000,5.314000,5.314000,142028530
2019-08-29,5.321000,5.350000,5.297000,5.329000,5.329000,171667707
2019-08-30,5.358000,5.379000,5.259000,5.285000,5.285000,165904484
2019-09-02,5.284000,5.432000,5.278000,5.408000,5.408000,221797186
2019-09-03,5.410000,5.439000,5.394000,5.438000,5.438000,181958064
2019-09-04,5.434000,5.524000,5.422000,5.519000,5.519000,245198929
2019-09-05,5.540000,5.630000,5.534000,5.554000,5.554000,407125449
2019-09-06,5.562000,5.588000,5.527000,5.573000,5.573000,181952722
2019-09-09,5.607000,5.678000,5.576000,5.676000,5.676000,259246352
2019-09-10,5.673000,5.685000,5.620000,5.671000,5.671000,219585425
2019-09-11,5.676000,5.702000,5.620000,5.648000,5.648000,188001288
2019-09-12,5.650000,5.689000,5.618000,5.663000,5.663000,177187574
2019-09-16,5.690000,5.702000,5.642000,5.665000,5.665000,202531111
2019-09-17,5.650000,5.650000,5.535000,5.547000,5.547000,215373752
2019-09-18,5.548000,5.574000,5.537000,5.551000,5.551000,157999231
2019-09-19,5.552000,5.605000,5.531000,5.601000,5.601000,165664655
2019-09-20,5.605000,5.631000,5.589000,5.610000,5.610000,198002305
2019-09-23,5.601000,5.601000,5.534000,5.587000,5.587000,210583552
2019-09-24,5.579000,5.663000,5.576000,5.589000,5.589000,238504244
2019-09-25,5.561000,5.564000,5.497000,5.501000,5.501000,197300755
2019-09-26,5.511000,5.516000,5.373000,5.376000,5.376000,301471058
2019-09-27,5.385000,5.431000,5.383000,5.401000,5.401000,170192274
2019-09-30,5.401000,5.420000,5.302000,5.325000,5.325000,161983474
2019-10-08,5.342000,5.398000,5.334000,5.337000,5.337000,165871787
2019-10-09,5.327000,5.391000,5.300000,5.384000,5.384000,180234269
2019-10-10,5.381000,5.455000,5.370000,5.443000,5.443000,191568081
2019-10-11,5.452000,5.486000,5.407000,5.471000,5.471000,229142730
2019-10-14,5.496000,5.569000,5.495000,5.533000,5.533000,213599007
2019-10-15,5.515000,5.517000,5.458000,5.466000,5.466000,125132283
2019-10-16,5.475000,5.500000,5.432000,5.434000,5.434000,132125116
2019-10-17,5.432000,5.458000,5.422000,5.435000,5.435000,109710288
2019-10-18,5.436000,5.465000,5.347000,5.360000,5.360000,168493813
2019-10-21,5.356000,5.356000,5.300000,5.350000,5.350000,158439671
2019-10-22,5.356000,5.418000,5.349000,5.400000,5.400000,176435459
2019-10-23,5.406000,5.411000,5.347000,5.368000,5.368000,119101079
2019-10-24,5.365000,5.373000,5.322000,5.358000,5.358000,178278126
2019-10-25,5.359000,5.409000,5.309000,5.403000,5.403000,211373031
2019-10-28,5.452000,5.479000,5.425000,5.477000,5.477000,316163387
2019-10-29,5.478000,5.478000,5.406000,5.410000,5.410000,168480788
2019-10-30,5.392000,5.394000,5.337000,5.343000,5.343000,188791734
2019-10-31,5.347000,5.364000,5.307000,5.315000,5.315000,140070068
2019-11-01,5.308000,5.372000,5.290000,5.366000,5.366000,201120229
2019-11-04,5.363000,5.414000,5.362000,5.381000,5.381000,204197790
2019-11-05,5.383000,5.454000,5.366000,5.421000,5.421000,234251652
2019-11-06,5.415000,5.429000,5.346000,5.374000,5.374000,208792712
2019-11-07,5.365000,5.430000,5.360000,5.409000,5.409000,181696321
2019-11-08,5.445000,5.464000,5.385000,5.389000,5.389000,222267652
2019-11-11,5.360000,5.361000,5.260000,5.265000,5.265000,246202004
2019-11-12,5.268000,5.283000,5.210000,5.268000,5.268000,207023828
2019-11-13,5.267000,5.274000,5.237000,5.268000,5.268000,139473952
2019-11-14,5.259000,5.313000,5.258000,5.299000,5.299000,160482608
2019-11-15,5.299000,5.335000,5.262000,5.267000,5.267000,142394247
2019-11-18,5.260000,5.303000,5.248000,5.286000,5.286000,134863692
2019-11-19,5.286000,5.376000,5.280000,5.371000,5.371000,211123239
2019-11-20,5.373000,5.388000,5.334000,5.337000,5.337000,235109667
2019-11-21,5.325000,5.368000,5.310000,5.345000,5.345000,124276379
2019-11-22,5.345000,5.427000,5.267000,5.290000,5.290000,262720558
2019-11-25,5.287000,5.310000,5.245000,5.294000,5.294000,177313510
2019-11-26,5.300000,5.319000,5.266000,5.276000,5.276000,185333761
2019-11-27,5.262000,5.338000,5.260000,5.300000,5.300000,179507782
2019-11-28,5.294000,5.317000,5.273000,5.290000,5.290000,144138426
2019-11-29,5.288000,5.311000,5.238000,5.290000,5.290000,254598930
2019-12-02,5.301000,5.334000,5.280000,5.307000,5.307000,172702354
2019-12-03,5.280000,5.331000,5.262000,5.330000,5.330000,193068434
2019-12-04,5.303000,5.333000,5.295000,5.319000,5.319000,146774814
2019-12-05,5.331000,5.386000,5.323000,5.369000,5.369000,218991793
2019-12-06,5.370000,5.423000,5.355000,5.421000,5.421000,188540140
2019-12-09,5.424000,5.449000,5.409000,5.432000,5.432000,197144693
2019-12-10,5.422000,5.469000,5.405000,5.459000,5.459000,172732995
2019-12-11,5.454000,5.459000,5.412000,5.437000,5.437000,130742700
