Date	Open	High	Low	Close	Adj Close	Volume
2018-03-23	13.846153259277344	14.323076248168945	13.846153259277344	14.30769157409668	13.77926254272461	14641748
2018-03-26	14.107691764831543	14.687178611755371	13.95897388458252	14.676922798156738	14.134856224060059	14035489
2018-03-27	14.851282119750977	15.471794128417969	14.815383911132812	15.384614944458008	14.816411018371582	44132542
2018-03-28	15.271794319152832	15.656410217285156	15.205127716064453	15.39487075805664	14.826289176940918	29406988
2018-03-29	15.384614944458008	15.487178802490234	15.025641441345215	15.102563858032227	14.544777870178223	16581735
2018-03-30	15.087179183959961	15.466666221618652	15.076923370361328	15.420512199401855	14.850982666015625	15375980
2018-04-02	15.369230270385742	15.528204917907715	15.138461112976074	15.246152877807617	14.683062553405762	16382203
2018-04-03	15.128205299377441	15.733332633972168	15.066665649414062	15.379487037658691	14.811471939086914	19187705
2018-04-04	15.641024589538574	15.717947959899902	15.292306900024414	15.353845596313477	14.786778450012207	15998190
2018-04-09	15.348716735839844	15.743589401245117	15.020511627197266	15.743589401245117	15.162126541137695	22255950
2018-04-10	15.784614562988281	15.784614562988281	15.39487075805664	15.589742660522461	15.013962745666504	12919374
2018-04-11	15.615384101867676	15.994871139526367	15.49230670928955	15.743589401245117	15.162126541137695	17102067
2018-04-12	15.784614562988281	16.205127716064453	15.692307472229004	15.98974323272705	15.399189949035645	17939491
2018-04-13	16.05128288269043	16.399999618530273	15.692307472229004	15.79487133026123	15.211514472961426	16822098
2018-04-16	15.753846168518066	16.0256404876709	15.528204917907715	15.676922798156738	15.097922325134277	14554164
2018-04-17	15.687178611755371	15.769229888916016	15.2410249710083	15.353845596313477	14.786778450012207	11366037
2018-04-18	15.425641059875488	15.523076057434082	15.082051277160645	15.471794128417969	14.900370597839355	8480908
2018-04-19	15.384614944458008	15.835897445678711	15.271794319152832	15.589742660522461	15.013962745666504	9058233
2018-04-20	15.543588638305664	15.666666030883789	15.205127716064453	15.374358177185059	14.806532859802246	9803445
2018-04-23	15.282051086425781	15.30769157409668	14.15384578704834	14.230769157409668	13.705181121826172	35582303
2018-04-24	14.282051086425781	14.564102172851562	14.282051086425781	14.430768966674805	13.897793769836426	15093315
2018-04-25	14.420512199401855	14.943589210510254	14.333333015441895	14.866665840148926	14.317590713500977	15956752
2018-04-26	14.856410026550293	15.199999809265137	14.564102172851562	14.810256004333496	14.263263702392578	14730093
2018-04-27	14.102563858032227	14.774357795715332	13.856410026550293	14.656410217285156	14.11510181427002	19401476
2018-05-02	14.769229888916016	15.184615135192871	14.666666030883789	15.179487228393555	14.61885929107666	15415210
2018-05-03	15.179487228393555	15.179487228393555	14.569230079650879	14.974357604980469	14.421305656433105	18524571
2018-05-04	14.95897388458252	15.374358177185059	14.846153259277344	15.348716735839844	14.781839370727539	16179368
2018-05-07	15.430768966674805	15.692307472229004	15.35897445678711	15.415384292602539	14.846043586730957	16556896
2018-05-08	15.435896873474121	15.769229888916016	15.435896873474121	15.517948150634766	14.944819450378418	12917375
2018-05-09	15.466666221618652	15.912819862365723	15.384614944458008	15.907691955566406	15.320169448852539	18720171
2018-05-10	15.953845977783203	17.30769157409668	15.953845977783203	16.964101791381836	16.337562561035156	55602091
2018-05-11	17.210256576538086	17.989742279052734	16.907691955566406	17.082050323486328	16.451154708862305	65695065
2018-05-14	17.343589782714844	17.958974838256836	17.076923370361328	17.933332443237305	17.27099609375	58540825
2018-05-15	17.846153259277344	18.179487228393555	17.594871520996094	18.046152114868164	17.379648208618164	38860810
2018-05-16	18.71794891357422	18.964101791381836	18.09230613708496	18.153846740722656	17.483366012573242	58408211
2018-05-17	18.353845596313477	18.687179565429688	17.96923065185547	18.09230613708496	17.424097061157227	31660412
2018-05-18	18.0	18.384614944458008	17.61025619506836	18.071794509887695	17.404342651367188	30536405
2018-05-21	18.05128288269043	18.148717880249023	17.692306518554688	17.89743423461914	17.23642349243164	34094714
2018-05-22	17.733333587646484	19.184614181518555	17.733333587646484	18.96923065185547	18.268634796142578	52998476
2018-05-23	18.830768585205078	19.184614181518555	18.482051849365234	18.758974075317383	18.066143035888672	25993349
2018-05-24	18.764102935791016	19.10769271850586	18.543588638305664	18.651281356811523	17.96242904663086	21622810
2018-05-25	18.61538314819336	19.210256576538086	18.461538314819336	18.83589744567871	18.140226364135742	27532328
2018-05-28	18.964101791381836	19.271793365478516	18.384614944458008	18.871793746948242	18.17479705810547	27161608
2018-05-29	18.769229888916016	19.30769157409668	17.430768966674805	17.64615249633789	16.994422912597656	51045811
2018-05-30	17.384614944458008	18.246152877807617	17.271793365478516	17.80512809753418	17.147525787353516	43701448
2018-05-31	18.19487190246582	18.702564239501953	17.80512809753418	18.507692337036133	17.824142456054688	30135456
2018-06-01	18.620512008666992	18.794870376586914	17.75384521484375	18.0	17.3351993560791	27312481
2018-06-04	17.984615325927734	18.138460159301758	17.466665267944336	17.9794864654541	17.315446853637695	22027240
2018-06-05	18.128204345703125	18.84102439880371	18.123075485229492	18.569229125976562	17.883407592773438	27245191
2018-06-06	18.451282501220703	18.72820472717285	18.28205108642578	18.564102172851562	17.878469467163086	19403176
2018-06-07	18.656410217285156	18.692306518554688	17.96923065185547	17.984615325927734	17.320383071899414	21183760
2018-06-08	17.846153259277344	18.200000762939453	17.75384521484375	17.989742279052734	17.3253231048584	17833471
2018-06-11	18.020511627197266	18.041025161743164	17.61538314819336	17.80512809753418	17.147525787353516	15884641
2018-06-12	18.25128173828125	18.399999618530273	17.594871520996094	18.05640983581543	17.389528274536133	27915129
2018-06-13	18.30769157409668	18.317947387695312	17.138460159301758	17.16410255432129	16.530176162719727	33721950
2018-06-14	16.964101791381836	17.179487228393555	16.769229888916016	16.902563095092773	16.278295516967773	26376944
2018-06-15	16.953845977783203	17.153846740722656	16.466665267944336	16.61538314819336	16.00172233581543	19046919
2018-06-19	16.41538429260254	17.123075485229492	16.179487228393555	16.512819290161133	15.902947425842285	32715930
2018-06-20	16.538461685180664	16.923076629638672	16.041025161743164	16.851282119750977	16.228910446166992	22649926
2018-06-21	16.856409072875977	17.102563858032227	16.35897445678711	16.410255432128906	15.804170608520508	22451094
2018-06-22	16.215383529663086	16.569229125976562	15.897435188293457	16.451282501220703	15.843683242797852	13436732
2018-06-25	16.512819290161133	16.712820053100586	16.22051239013672	16.517948150634766	15.907886505126953	13650185
2018-06-26	16.30769157409668	16.66666603088379	16.153846740722656	16.517948150634766	15.907886505126953	10037303
2018-06-27	16.451282501220703	16.764102935791016	15.835897445678711	16.128204345703125	15.678565979003906	19970361
2018-06-28	16.076923370361328	16.158973693847656	15.846153259277344	15.866665840148926	15.424318313598633	12480407
2018-06-29	15.897435188293457	16.605127334594727	15.897435188293457	16.492307662963867	16.03251838684082	11907524
2018-07-02	16.4769229888916	16.94871711730957	16.271793365478516	16.399999618530273	15.94278335571289	13671695
2018-07-03	16.399999618530273	16.764102935791016	15.94871711730957	16.72820472717285	16.261838912963867	16780315
2018-07-04	16.856409072875977	17.9794864654541	16.733333587646484	17.743589401245117	17.24891471862793	38225742
2018-07-05	17.569229125976562	17.887178421020508	17.148717880249023	17.482051849365234	16.99466896057129	17455222
2018-07-06	17.461538314819336	17.743589401245117	16.75384521484375	17.153846740722656	16.675613403320312	16636939
2018-07-09	17.148717880249023	18.046152114868164	16.989742279052734	17.933332443237305	17.433368682861328	19266616
2018-07-10	17.89743423461914	18.14358901977539	17.630769729614258	17.83589744567871	17.33864974975586	14275934
2018-07-11	17.538461685180664	17.789743423461914	17.261537551879883	17.72820472717285	17.23396110534668	9853326
2018-07-12	17.81025505065918	18.343589782714844	17.733333587646484	17.94871711730957	17.44832420349121	22470811
2018-07-13	17.89743423461914	18.297435760498047	17.78461456298828	17.953845977783203	17.453310012817383	20490668
2018-07-16	17.994871139526367	19.015384674072266	17.794870376586914	18.789743423461914	18.26590347290039	33295939
2018-07-17	19.200000762939453	19.27692222595215	18.102563858032227	18.36410140991211	17.852128982543945	31654936
2018-07-18	18.374357223510742	18.487178802490234	17.964101791381836	18.128204345703125	17.6228084564209	15666734
2018-07-19	18.005128860473633	18.133333206176758	17.246152877807617	17.72307586669922	17.228971481323242	25643849
2018-07-20	17.75384521484375	17.933332443237305	17.594871520996094	17.830768585205078	17.333663940429688	10420369
2018-07-23	16.16410255432129	17.117948532104492	16.046152114868164	16.061538696289062	15.613758087158203	95302322
2018-07-24	16.153846740722656	17.082050323486328	16.148717880249023	16.625640869140625	16.162134170532227	79174810
2018-07-25	16.81025505065918	18.287179946899414	16.72820472717285	18.287179946899414	17.77735137939453	60751899
2018-07-26	18.461538314819336	18.943588256835938	18.205127716064453	18.61025619506836	18.091419219970703	57854296
2018-07-27	18.64102554321289	18.712820053100586	17.902563095092773	18.179487228393555	17.67266082763672	35296446
2018-07-30	18.179487228393555	18.287179946899414	17.30256462097168	17.682050704956055	17.189090728759766	40644087
2018-07-31	17.651281356811523	17.866666793823242	16.97435760498047	17.189743041992188	16.71051025390625	29349081
2018-08-01	17.28205108642578	17.425640106201172	16.856409072875977	16.923076629638672	16.451278686523438	22878012
2018-08-02	16.866666793823242	17.333332061767578	16.410255432128906	17.30769157409668	16.825170516967773	36199846
2018-08-03	17.09230613708496	17.128204345703125	16.05128288269043	16.30769157409668	15.853048324584961	32601182
2018-08-06	16.153846740722656	16.30769157409668	15.420512199401855	15.471794128417969	15.04045581817627	35183144
2018-08-07	15.666666030883789	16.266666412353516	15.425641059875488	16.179487228393555	15.728418350219727	26029454
2018-08-08	15.933333396911621	16.184614181518555	15.630768775939941	15.666666030883789	15.229894638061523	16807274
2018-08-09	15.589742660522461	16.83589744567871	15.538460731506348	16.538461685180664	16.0773868560791	25462230
2018-08-10	16.523075103759766	17.14358901977539	16.492307662963867	16.64102554321289	16.17708969116211	27042740
2018-08-13	16.379486083984375	17.0	16.379486083984375	16.89230728149414	16.42136573791504	17975082
2018-08-14	16.820512771606445	17.215383529663086	16.71794891357422	17.066665649414062	16.590862274169922	15244035
2018-08-15	17.010255813598633	17.082050323486328	16.205127716064453	16.323076248168945	15.86800479888916	17185634
2018-08-16	16.066665649414062	16.846153259277344	15.984615325927734	16.410255432128906	15.952754020690918	14437452
2018-08-17	16.451282501220703	16.61538314819336	15.769229888916016	15.897435188293457	15.454229354858398	20408842
2018-08-20	15.882051467895508	15.933333396911621	14.30769157409668	15.076923370361328	14.656593322753906	48301414
2018-08-21	14.917947769165039	15.897435188293457	14.887179374694824	15.846153259277344	15.404377937316895	26941159
2018-08-22	15.748717308044434	16.10769271850586	15.682050704956055	15.815383911132812	15.374466896057129	14112924
2018-08-23	15.789743423461914	16.05128288269043	15.615384101867676	15.830768585205078	15.389422416687012	10452555
2018-08-24	15.789743423461914	17.05640983581543	15.789743423461914	16.820512771606445	16.351572036743164	28887592
2018-08-27	16.789743423461914	18.5025634765625	16.656410217285156	18.5025634765625	17.986730575561523	50168176
2018-08-28	18.384614944458008	18.58974266052246	17.882051467895508	18.215383529663086	17.707555770874023	35184920
2018-08-29	18.256410598754883	18.333332061767578	17.94871711730957	18.256410598754883	17.747438430786133	19214465
2018-08-30	18.235897064208984	18.42051124572754	17.820512771606445	17.964101791381836	17.463279724121094	18634172
2018-08-31	17.789743423461914	18.0256404876709	17.399999618530273	17.47179412841797	16.984697341918945	20493144
2018-09-03	17.579486846923828	18.343589782714844	17.52820587158203	18.14358901977539	17.63776206970215	25402033
2018-09-04	18.11281967163086	18.205127716064453	17.451282501220703	17.871793746948242	17.373544692993164	25349994
2018-09-05	17.820512771606445	18.041025161743164	17.456409454345703	17.61025619506836	17.119300842285156	18910160
2018-09-06	17.435897827148438	18.05128288269043	17.33846092224121	17.769229888916016	17.273841857910156	18871620
2018-09-07	17.769229888916016	18.384614944458008	17.769229888916016	18.082050323486328	17.577939987182617	25788291
2018-09-10	18.461538314819336	18.61538314819336	17.846153259277344	18.076923370361328	17.572956085205078	23837907
2018-09-11	17.97435760498047	18.435897827148438	17.661537170410156	17.938461303710938	17.4383544921875	19872875
2018-09-12	18.05128288269043	18.55384635925293	17.89743423461914	18.03589630126953	17.533071517944336	28704670
2018-09-13	18.215383529663086	18.333332061767578	16.30769157409668	17.369230270385742	16.884990692138672	49243088
2018-09-14	17.10769271850586	17.512819290161133	16.994871139526367	17.200000762939453	16.72047996520996	17608490
2018-09-17	17.128204345703125	17.25128173828125	16.769229888916016	16.89230728149414	16.42136573791504	9901318
2018-09-18	16.72307586669922	17.44615364074707	16.72307586669922	17.410255432128906	16.924875259399414	14755788
2018-09-19	17.435897827148438	17.820512771606445	17.28205108642578	17.64615249633789	17.15419578552246	17601630
2018-09-20	17.579486846923828	17.86153793334961	17.44615364074707	17.64102554321289	17.149211883544922	12034957
2018-09-21	17.77435874938965	18.041025161743164	17.61025619506836	18.041025161743164	17.53805923461914	18284494
2018-09-25	17.907691955566406	18.015384674072266	17.707691192626953	17.89743423461914	17.39847183227539	12609522
2018-09-26	17.89230728149414	18.297435760498047	17.635896682739258	17.994871139526367	17.49319076538086	23370003
2018-09-27	18.0	19.58974266052246	17.89230728149414	19.317947387695312	18.779382705688477	54138148
2018-09-28	19.23076820373535	19.538461685180664	19.082050323486328	19.435897827148438	18.894044876098633	31908271
2018-10-08	19.08717918395996	19.42051124572754	18.794870376586914	18.923076629638672	18.395519256591797	24782893
2018-10-09	18.923076629638672	19.830768585205078	18.923076629638672	19.205127716064453	18.669706344604492	32474945
2018-10-10	19.241025924682617	19.28205108642578	17.89743423461914	18.384614944458008	17.8720703125	30459485
2018-10-11	17.435897827148438	18.55384635925293	17.179487228393555	17.943588256835938	17.44333839416504	29553225
2018-10-12	18.0	18.538461685180664	17.89230728149414	18.256410598754883	17.747438430786133	24597732
2018-10-15	18.35897445678711	19.128204345703125	18.35897445678711	18.435897827148438	17.92192268371582	24067106
2018-10-16	18.35897445678711	19.128204345703125	17.35897445678711	18.133333206176758	17.627792358398438	30774439
2018-10-17	18.564102172851562	18.661537170410156	17.076923370361328	17.538461685180664	17.04950523376465	30353315
2018-10-18	17.205127716064453	17.30769157409668	16.564102172851562	16.712820053100586	16.24688148498535	22777595
2018-10-19	16.256410598754883	18.317947387695312	16.205127716064453	18.148717880249023	17.642749786376953	30146177
2018-10-22	18.461538314819336	19.656410217285156	18.36410140991211	19.441024780273438	18.89902687072754	44831826
2018-10-23	19.348716735839844	20.179487228393555	19.246152877807617	19.620512008666992	19.073511123657227	46216663
2018-10-24	19.538461685180664	19.671794891357422	18.923076629638672	19.205127716064453	18.669706344604492	28266811
2018-10-25	18.882051467895508	19.292306900024414	18.41538429260254	19.0256404876709	18.495223999023438	39876281
2018-10-26	19.235897064208984	19.764102935791016	18.579486846923828	18.794870376586914	18.27088737487793	32906495
2018-10-29	18.461538314819336	18.461538314819336	17.05128288269043	17.994871139526367	17.49319076538086	31529633
2018-10-30	17.692306518554688	17.692306518554688	16.19487190246582	16.964101791381836	16.49115753173828	73054470
2018-10-31	16.91282081604004	17.605127334594727	16.769229888916016	17.497434616088867	17.00962257385254	33999061
2018-11-01	17.676923751831055	18.14358901977539	17.538461685180664	17.707691192626953	17.214017868041992	33560447
2018-11-02	18.061538696289062	18.902563095092773	17.94871711730957	18.825641632080078	18.300800323486328	37340126
2018-11-05	18.743589401245117	19.179487228393555	18.179487228393555	18.923076629638672	18.395519256591797	36107385
2018-11-06	18.97435760498047	19.184614181518555	18.58974266052246	19.148717880249023	18.614870071411133	29972231
2018-11-07	19.10769271850586	19.10769271850586	18.61538314819336	18.61538314819336	18.096403121948242	27332984
2018-11-08	18.77435874938965	19.076923370361328	18.517948150634766	18.564102172851562	18.046554565429688	26670559
2018-11-09	18.256410598754883	18.75384521484375	17.89743423461914	18.461538314819336	17.946847915649414	24631286
2018-11-12	18.564102172851562	19.061538696289062	18.14358901977539	19.05128288269043	18.520151138305664	31594759
2018-11-13	18.794870376586914	19.482051849365234	18.769229888916016	19.148717880249023	18.614870071411133	36537705
2018-11-14	19.128204345703125	19.692306518554688	18.902563095092773	19.492307662963867	18.948881149291992	33566488
2018-11-15	19.384614944458008	19.53333282470703	19.11281967163086	19.517948150634766	18.97380828857422	21358203
2018-11-16	19.42051124572754	19.482051849365234	18.52820587158203	18.846153259277344	18.320741653442383	43354077
2018-11-19	18.815383911132812	19.117948532104492	18.71794891357422	18.77948760986328	18.25593376159668	23264096
2018-11-20	18.72820472717285	19.517948150634766	18.692306518554688	19.205127716064453	18.669706344604492	34107256
2018-11-21	18.846153259277344	20.33846092224121	18.61538314819336	20.097434997558594	19.537137985229492	56810190
2018-11-22	20.010255813598633	20.200000762939453	19.635896682739258	20.061538696289062	19.502243041992188	30565362
2018-11-23	19.89230728149414	20.287179946899414	19.492307662963867	19.758974075317383	19.208112716674805	29773996
2018-11-26	19.758974075317383	20.09230613708496	19.28205108642578	19.676923751831055	19.12834930419922	24753177
2018-11-27	19.94871711730957	20.041025161743164	19.138460159301758	19.600000381469727	19.053569793701172	24679796
2018-11-28	19.487178802490234	19.743589401245117	19.27692222595215	19.687179565429688	19.13831901550293	20280456
2018-11-29	19.820512771606445	19.9794864654541	19.102563858032227	19.117948532104492	18.584957122802734	27275905
2018-11-30	18.97435760498047	19.461538314819336	18.820512771606445	19.374357223510742	18.834218978881836	18169875
2018-12-03	19.78461456298828	20.323076248168945	19.441024780273438	20.16410255432129	19.601945877075195	36426657
2018-12-04	20.005128860473633	20.435897827148438	19.938461303710938	20.33846092224121	19.77144432067871	30896071
2018-12-05	20.11281967163086	20.769229888916016	20.0256404876709	20.69743537902832	20.120410919189453	30817827
2018-12-06	20.47179412841797	20.77435874938965	19.620512008666992	19.707691192626953	19.15825843811035	41590116
2018-12-07	19.846153259277344	19.876922607421875	18.923076629638672	19.374357223510742	18.834218978881836	33177097
2018-12-10	19.16410255432129	19.564102172851562	18.923076629638672	19.35897445678711	18.819265365600586	23186200
2018-12-11	19.425640106201172	19.58974266052246	18.96923065185547	19.410255432128906	18.869117736816406	17980201
2018-12-12	19.38974380493164	19.512819290161133	19.0256404876709	19.235897064208984	18.699617385864258	14731608
2018-12-13	19.261537551879883	19.569229125976562	18.989742279052734	19.517948150634766	18.97380828857422	23556651
2018-12-14	19.333332061767578	19.333332061767578	17.564102172851562	17.564102172851562	17.074430465698242	93644405
2018-12-17	17.23076820373535	17.461538314819336	16.871793746948242	17.19487190246582	16.715496063232422	39916225
2018-12-18	17.200000762939453	17.538461685180664	17.128204345703125	17.22051239013672	16.740421295166016	21980729
2018-12-19	17.35897445678711	17.38974380493164	16.451282501220703	16.61538314819336	16.152162551879883	34077152
2018-12-20	16.61538314819336	16.81025505065918	16.42051124572754	16.55897331237793	16.09732437133789	20963145
2018-12-21	16.548717498779297	16.661537170410156	16.246152877807617	16.487178802490234	16.02753257751465	19697049
2018-12-24	16.41538429260254	16.97435760498047	16.312820434570312	16.907691955566406	16.436321258544922	18853851
2018-12-25	16.661537170410156	17.0	16.605127334594727	16.97435760498047	16.501127243041992	18432846
2018-12-26	16.89743423461914	17.210256576538086	16.89743423461914	17.05128288269043	16.575910568237305	17282491
2018-12-27	17.256410598754883	17.333332061767578	16.820512771606445	16.820512771606445	16.351572036743164	15937788
2018-12-28	16.820512771606445	16.97435760498047	16.66666603088379	16.820512771606445	16.351572036743164	11682065
2019-01-02	16.71794891357422	16.89230728149414	15.184615135192871	15.328205108642578	14.900869369506836	53415985
2019-01-03	15.292306900024414	15.676922798156738	15.266666412353516	15.441024780273438	15.010543823242188	22554558
2019-01-04	15.441024780273438	16.05128288269043	15.441024780273438	16.03589630126953	15.588831901550293	21328277
2019-01-07	16.210256576538086	16.22051239013672	15.784614562988281	15.98974323272705	15.543963432312012	16950185
2019-01-08	16.0	16.30256462097168	15.871793746948242	16.10769271850586	15.658624649047852	13467015
2019-01-09	16.184614181518555	16.405128479003906	16.010255813598633	16.05640983581543	15.608773231506348	16649113
2019-01-10	16.09230613708496	16.097434997558594	15.517948150634766	15.702564239501953	15.264791488647461	18875042
2019-01-11	15.789743423461914	15.923075675964355	15.641024589538574	15.851282119750977	15.40936279296875	11475724
2019-01-14	15.851282119750977	16.379486083984375	15.564102172851562	15.671793937683105	15.234879493713379	24826093
2019-01-15	15.702564239501953	16.174358367919922	15.384614944458008	16.117948532104492	15.668595314025879	16689574
2019-01-16	16.102563858032227	16.748716354370117	15.95897388458252	16.64615249633789	16.18207359313965	27907467
2019-01-17	16.512819290161133	16.75384521484375	16.47179412841797	16.548717498779297	16.087356567382812	13712704
2019-01-18	16.548717498779297	16.91794776916504	16.369230270385742	16.825641632080078	16.35655975341797	18592891
2019-01-21	16.96923065185547	17.55897331237793	16.928205490112305	17.28205108642578	16.80024528503418	26482924
2019-01-22	17.292306900024414	17.333332061767578	16.902563095092773	17.102563858032227	16.625761032104492	12402294
2019-01-23	17.076923370361328	17.25128173828125	16.876922607421875	17.102563858032227	16.625761032104492	8224575
2019-01-24	17.102563858032227	17.16410255432129	16.815383911132812	17.11281967163086	16.635730743408203	9800547
2019-01-25	17.076923370361328	17.461538314819336	16.923076629638672	17.27692222595215	16.795257568359375	11736667
2019-01-28	17.323076248168945	17.507692337036133	17.03076934814453	17.235897064208984	16.7553768157959	9545263
2019-01-29	17.153846740722656	17.523075103759766	17.153846740722656	17.317947387695312	16.83513832092285	8446688
2019-01-30	17.246152877807617	17.487178802490234	16.77435874938965	16.830768585205078	16.361541748046875	12608382
2019-01-31	16.820512771606445	17.410255432128906	16.815383911132812	17.235897064208984	16.7553768157959	13335285
2019-02-01	17.287179946899414	17.77435874938965	17.205127716064453	17.692306518554688	17.199060440063477	14965553
2019-02-11	17.22564125061035	17.733333587646484	17.08717918395996	17.733333587646484	17.23894500732422	32258173
2019-02-12	17.676923751831055	18.574357986450195	17.548717498779297	18.512819290161133	17.996700286865234	34644240
2019-02-13	18.399999618530273	18.989742279052734	18.312820434570312	18.77948760986328	18.25593376159668	29085265
2019-02-14	18.671794891357422	18.769229888916016	18.461538314819336	18.630769729614258	18.11136245727539	13575658
2019-02-15	18.625640869140625	18.748716354370117	18.33846092224121	18.39487075805664	17.88204002380371	11708363
2019-02-18	18.410255432128906	19.0	18.353845596313477	18.89743423461914	18.37059211730957	18639355
2019-02-19	19.010255813598633	19.0256404876709	18.020511627197266	18.158973693847656	17.652719497680664	31505806
2019-02-20	18.0	18.317947387695312	17.820512771606445	18.292306900024414	17.782333374023438	21015612
